MUNI_ID|MUNI_NOMBRE|DEPA_NOMBRE|PUNTAJE_PROMEDIO|ERRORESTANDARPROMEDIO|DESVIACION|PORCENTAJE_INSUFICIENTE|PORCENTAJE_MINIMO|PORCENTAJE_SATISFACTORIO|PORCENTAJE_AVANZADO|N
15757|Socha|Boyacá|306|1,122|62|40|29|19|12|155
68755|Socorro|Santander|339|0,51|66|19|29|27|25|466
15755|Socotá|Boyacá|319|1,224|63|28|33|22|18|143
15759|Sogamoso|Boyacá|328|0,204|62|23|34|23|20|2236
18756|Solano|Caquetá|282|1,071|53|49|34|11|6|233
08758|Soledad|Atlántico|309|0,153|60|38|28|17|17|8675
18785|Solita|Caquetá|281|1,684|52|55|23|15|7|116
15761|Somondoco|Boyacá|312|4,49|57|30|36|24|9|33
05756|Sonson|Antioquia|303|0,561|61|39|31|17|14|482
05761|Sopetrán|Antioquia|287|0,459|62|48|33|11|8|232
13760|Soplaviento|Bolívar|257|0,969|52|75|16|8|1|104
25758|Sopó|Cundinamarca|330|0,408|62|24|31|23|22|410
15762|Sora|Boyacá|308|2,041|73|30|33|25|12|67
15764|Soracá|Boyacá|349|1,48|69|17|27|25|31|137
15763|Sotaquirá|Boyacá|307|0,714|61|37|25|30|8|122
19760|Sotara|Cauca|272|1,173|49|59|24|13|4|131
68770|Suaita|Santander|327|1,224|64|23|35|23|20|182
08770|Suan|Atlántico|273|0,51|54|59|25|14|2|172
41770|Suaza|Huila|314|0,408|55|27|38|20|14|409
25769|Subachoque|Cundinamarca|348|0,561|64|17|24|27|32|305
19785|Sucre|Cauca|298|1,684|50|49|25|14|13|117
68773|Sucre|Santander|309|1,224|59|36|34|15|16|146
70771|Sucre|Sucre|287|0,765|55|46|34|15|6|469
25772|Suesca|Cundinamarca|314|0,663|58|29|34|24|13|239
25777|Supatá|Cundinamarca|378|1,684|64|7|16|38|40|90
17777|Supía|Caldas|290|0,561|58|45|32|15|8|371
68780|Suratá|Santander|345|2,143|67|15|31|31|23|61
25779|Susa|Cundinamarca|298|0|66|41|34|14|12|110
15774|Susacón|Boyacá|412|1,786|83|6|8|22|64|36
15776|Sutamarchán|Boyacá|315|1,122|61|30|38|18|15|88
25781|Sutatausa|Cundinamarca|380|1,48|67|5|19|30|46|99
15778|Sutatenza|Boyacá|352|0|79|19|21|31|29|42
19780|Suárez|Cauca|266|1,122|56|64|23|9|4|393
73770|Suárez|Tolima|277|1,633|55|54|35|6|6|54
15638|Sáchica|Boyacá|319|0,918|62|32|30|26|12|57
25785|Tabio|Cundinamarca|308|0,816|62|34|31|21|13|360
27787|Tadó|Chocó|262|0,816|54|66|23|9|3|452
13780|Talaigua Nuevo|Bolívar|264|0,918|51|66|24|8|2|251
20787|Tamalameque|Cesar|282|1,122|64|56|20|15|9|374
81794|Tame|Arauca|299|0,357|58|40|32|18|9|1216
52786|Taminango|Nariño|298|0,765|51|37|38|17|8|241
52788|Tangua|Nariño|324|1,02|46|26|29|25|20|119
97666|Taraira|Vaupés|274|4,184|35|54|39|8|0|13
91798|Tarapacá|Amazonas|261|1,633|43|66|20|12|1|74
05790|Tarazá|Antioquia|273|0,612|52|61|25|9|5|815
41791|Tarqui|Huila|309|0,714|58|33|34|20|13|393
15790|Tasco|Boyacá|320|0,561|58|25|34|27|15|113
85410|Tauramena|Casanare|304|0,459|63|40|30|18|12|375
25793|Tausa|Cundinamarca|328|1,122|71|23|31|28|18|158
41799|Tello|Huila|284|0,867|53|51|30|14|5|220
25797|Tena|Cundinamarca|294|0,918|57|43|34|16|7|152
47798|Tenerife|Magdalena|285|0,816|62|53|25|14|9|274
25799|Tenjo|Cundinamarca|328|0,561|59|22|34|24|21|586
15798|Tenza|Boyacá|348|2,857|67|13|33|31|24|55
54800|Teorama|Norte De Santander|286|0,663|64|52|23|17|8|345
41801|Teruel|Huila|288|0,408|51|44|39|13|4|141
41797|Tesalia|Huila|313|0,867|62|30|36|19|15|213
25805|Tibacuy|Cundinamarca|345|2,245|52|8|43|24|25|67
15804|Tibaná|Boyacá|322|0,969|59|27|29|25|18|143
15806|Tibasosa|Boyacá|329|0,612|69|24|31|23|23|204
25807|Tibirita|Cundinamarca|299|0,918|56|43|25|27|6|49
54810|Tibú|Norte De Santander|264|0,561|51|66|23|8|3|1086
23807|Tierralta|Córdoba|269|0,306|49|61|27|9|3|2244
41807|Timaná|Huila|316|0,714|62|33|31|19|16|408
19809|Timbiquí|Cauca|251|0,969|47|72|24|3|1|377
19807|Timbío|Cauca|320|0,51|58|32|26|24|18|488
15808|Tinjacá|Boyacá|309|0,051|63|29|33|27|12|52
15810|Tipacoque|Boyacá|323|1,122|73|30|34|16|20|50
13810|Tiquisio|Bolívar|253|0,816|47|76|18|3|3|458
05809|Titiribí|Antioquia|283|1,122|60|53|28|11|8|149
15814|Toca|Boyacá|324|0,816|58|23|39|22|16|160
25815|Tocaima|Cundinamarca|278|0,969|57|54|30|11|6|203
25817|Tocancipá|Cundinamarca|315|0,408|59|29|33|25|13|670
15816|Togüí|Boyacá|313|1,276|62|29|36|19|16|89
05819|Toledo|Antioquia|279|1,276|48|55|31|12|2|105
54820|Toledo|Norte De Santander|323|0,918|61|26|32|27|15|321
70823|Tolú Viejo|Sucre|282|0,612|58|52|29|12|7|450
68820|Tona|Santander|322|1,531|67|34|24|20|22|132
25823|Topaipí|Cundinamarca|307|1,582|51|38|27|24|11|45
19821|Toribio|Cauca|262|0,51|49|66|24|5|4|681
76823|Toro|Valle Del Cauca|292|1,071|65|49|24|15|12|207
15822|Tota|Boyacá|316|0,459|71|31|35|18|16|104
19824|Totoró|Cauca|270|0,816|52|60|27|9|5|426
76828|Trujillo|Valle Del Cauca|290|1,276|60|50|29|13|8|235
08832|Tubará|Atlántico|275|0,816|55|57|29|9|6|181
76834|Tuluá|Valle Del Cauca|305|0,306|61|39|30|17|14|2793
52835|Tumaco|Nariño|250|0,306|47|77|16|5|2|3666
15001|Tunja|Boyacá|342|0,204|62|20|28|25|27|3348
15832|Tununguá|Boyacá|308|3,112|56|32|32|29|7|31
13836|Turbaco|Bolívar|294|0,357|59|46|29|14|11|1338
13838|Turbaná|Bolívar|263|0,51|53|72|20|4|5|306
05837|Turbo|Antioquia|261|0,204|51|68|23|6|3|3868
15835|Turmequé|Boyacá|342|2,653|74|21|29|23|27|125
15837|Tuta|Boyacá|337|0,561|60|22|27|25|26|180
15839|Tutazá|Boyacá|345|0|61|11|36|32|21|28
85400|Támara|Casanare|310|1,122|62|36|27|21|16|178
05789|Támesis|Antioquia|294|0,816|60|43|34|14|9|230
15820|Tópaga|Boyacá|318|2,143|69|28|36|19|17|58
52838|Túquerres|Nariño|306|0,459|49|32|40|19|9|659
25839|Ubalá|Cundinamarca|314|0,969|68|29|37|17|17|167
25841|Ubaque|Cundinamarca|331|0|73|22|34|19|25|107
76845|Ulloa|Valle Del Cauca|286|2,194|54|47|36|15|2|86
15842|Umbita|Boyacá|322|0,663|60|24|34|30|12|103
25845|Une|Cundinamarca|311|1,173|59|29|31|29|10|109
27800|Unguía|Chocó|281|0,969|50|52|33|11|3|184
27810|Unión Panamerican|Chocó|280|0,714|51|50|30|17|2|125
05842|Uramita|Antioquia|313|1,378|78|34|31|16|20|141
50370|Uribe|Meta|303|1,02|62|39|33|18|10|166
44847|Uribia|La Guajira|239|0,306|46|84|12|3|1|3111
05847|Urrao|Antioquia|287|0,561|56|47|33|13|6|525
44855|Urumita|La Guajira|270|0,969|49|59|28|12|1|167
08849|Usiacurí|Atlántico|279|3,776|60|56|26|12|6|129
05854|Valdivia|Antioquia|294|1,02|57|41|36|17|6|326
23855|Valencia|Córdoba|265|0,459|51|66|24|9|2|831
68855|Valle de San José|Santander|321|1,327|59|24|44|15|17|93
73854|Valle de San Juan|Tolima|287|0,969|54|42|35|21|2|83
86865|Valle del Guamuez|Putumayo|288|0,306|55|46|35|12|7|616
20001|Valledupar|Cesar|297|0,153|58|46|27|15|13|8839
05856|Valparaíso|Antioquia|298|1,939|68|40|33|15|13|83
18860|Valparaíso|Caquetá|301|0,561|49|37|40|15|9|147
05858|Vegachí|Antioquia|280|1,173|57|52|32|13|4|248
73861|Venadillo|Tolima|270|0,918|57|65|21|8|7|214
05861|Venecia|Antioquia|281|0,969|62|49|32|12|7|193
25506|Venecia|Cundinamarca|286|1,735|55|49|31|16|4|68
15861|Ventaquemada|Boyacá|321|0,51|67|31|29|22|18|268
25862|Vergara|Cundinamarca|312|1,735|59|32|31|25|13|85
76863|Versalles|Valle Del Cauca|275|1,633|57|53|34|9|4|76
68867|Vetas|Santander|302|0|59|43|27|19|11|37
25867|Vianí|Cundinamarca|332|1,735|52|14|39|36|11|44
17867|Victoria|Caldas|307|1,48|59|32|42|18|9|143
05873|Vigía del Fuerte|Antioquia|256|1,276|45|69|25|4|1|142
76869|Vijes|Valle Del Cauca|304|1,276|55|36|37|17|11|158
54871|Villa Caro|Norte De Santander|342|1,429|59|15|32|31|22|87
19845|Villa Rica|Cauca|248|0,714|43|80|15|4|1|310
15407|Villa de Leyva|Boyacá|314|0,612|59|29|39|20|13|278
25843|Villa de San Dieg|Cundinamarca|327|0,306|65|26|31|23|20|776
73043|Anzoátegui|Tolima|303|1,684|61|37|33|20|10|189
05045|Apartadó|Antioquia|276|0,306|55|57|27|10|5|2581
25599|Apulo|Cundinamarca|283|1,224|62|53|30|10|7|102
66045|Apía|Risaralda|303|0,918|59|38|32|20|10|165
15047|Aquitania|Boyacá|302|0,51|63|38|36|15|12|321
47053|Aracataca|Magdalena|258|0,51|51|68|23|7|2|748
17050|Aranzazu|Caldas|324|2,092|69|26|29|25|19|167
68051|Aratoca|Santander|296|1,02|72|43|31|16|11|181
81001|Arauca|Arauca|298|0,306|59|42|31|17|11|1627
81065|Arauquita|Arauca|294|0,714|55|41|38|14|8|778
25053|Arbeláez|Cundinamarca|328|1,276|61|23|32|29|17|173
52051|Arboleda|Nariño|292|0,663|50|43|38|13|7|120
54051|Arboledas|Norte De Santander|325|0,663|64|29|31|17|24|156
05051|Arboletes|Antioquia|281|0,612|55|53|29|13|5|703
15051|Arcabuco|Boyacá|338|1,02|65|20|31|26|24|97
13042|Arenal|Bolívar|256|0,867|52|74|17|8|2|170
05055|Argelia|Antioquia|295|1,173|54|40|40|15|7|124
19050|Argelia|Cauca|288|0,969|56|48|31|14|7|517
76054|Argelia|Valle Del Cauca|286|2,041|55|41|38|18|4|85
47058|Ariguaní|Magdalena|268|0,714|55|61|25|10|4|566
13052|Arjona|Bolívar|272|0,255|52|61|24|10|6|1282
63001|Armenia|Quindio|305|0,255|61|38|32|17|13|3757
05059|Armenia|Antioquia|286|0|51|50|29|17|3|58
73055|Armero|Tolima|289|1,276|58|47|34|12|8|203
13062|Arroyohondo|Bolívar|256|1,888|55|69|21|10|0|149
20032|Astrea|Cesar|323|0,816|70|29|30|22|18|435
73067|Ataco|Tolima|278|0,816|57|58|24|14|5|388
27050|Atrato|Chocó|295|2,041|62|40|39|11|11|101
23068|Ayapel|Córdoba|268|0,51|53|64|22|10|5|920
27073|Bagadó|Chocó|243|1,173|44|80|12|6|3|233
27075|Bahía Solano|Chocó|255|1,071|52|74|16|8|2|225
27077|Bajo Baudó|Chocó|273|0,765|53|57|24|16|3|294
19075|Balboa|Cauca|297|0,816|58|41|32|15|12|385
66075|Balboa|Risaralda|287|1,735|50|50|33|13|4|92
08078|Baranoa|Atlántico|298|0,357|57|41|30|18|12|1001
41078|Baraya|Huila|291|1,122|55|46|32|14|8|140
52079|Barbacoas|Nariño|249|0,663|44|77|17|3|2|708
05079|Barbosa|Antioquia|289|0,459|58|46|33|14|7|633
68077|Barbosa|Santander|306|0,408|60|36|33|18|13|535
68079|Barichara|Santander|352|0,714|67|17|22|28|33|139
50110|Barranca de Upía|Meta|292|1,633|67|45|31|18|6|127
68081|Barrancabermeja|Santander|300|0,204|60|43|29|16|13|4263
44078|Barrancas|La Guajira|269|0,765|52|61|26|9|4|568
13074|Barranco de Loba|Bolívar|246|0,816|43|78|18|3|1|387
08001|Barranquilla|Atlántico|303|0,102|58|40|31|17|13|18882
20045|Becerril|Cesar|268|0,714|60|60|25|11|4|461
17088|Belalcázar|Caldas|293|0,867|59|48|25|17|10|169
05088|Bello|Antioquia|299|0,153|60|42|31|16|11|6618
05086|Belmira|Antioquia|292|1,633|56|44|34|14|8|133
25086|Beltrán|Cundinamarca|290|0|53|49|31|14|6|35
15087|Belén|Boyacá|323|0,714|73|30|30|20|20|142
52083|Belén|Nariño|308|1,429|52|36|27|25|12|89
27086|Belén de Bajirá|Chocó|250|1,02|50|74|20|4|2|311
66088|Belén de Umbría|Risaralda|300|0,816|63|42|32|15|11|403
18094|Belén de los Anda|Caquetá|277|0,714|51|60|26|10|4|215
15090|Berbeo|Boyacá|311|3,367|69|36|36|7|21|28
05091|Betania|Antioquia|288|1,276|61|47|34|14|5|167
05093|Betulia|Antioquia|288|0,867|53|45|38|11|7|275
68092|Betulia|Santander|301|2,653|66|39|35|14|12|100
15092|Betéitiva|Boyacá|343|0|52|18|27|27|27|22
25095|Bituima|Cundinamarca|304|1,429|72|38|32|15|15|47
15097|Boavita|Boyacá|340|1,378|69|19|29|30|22|86
54099|Bochalema|Norte De Santander|305|1,327|63|35|34|19|12|122
11001|Bogotá, D.C.|Bogotá, D.C.|318|0,051|62|31|31|20|18|98410
25099|Bojacá|Cundinamarca|296|0,714|55|38|39|19|5|189
27099|Bojaya|Chocó|248|0,561|47|77|19|3|1|286
19100|Bolívar|Cauca|312|0,459|60|31|35|19|14|582
68101|Bolívar|Santander|300|0,765|62|41|29|17|13|211
76100|Bolívar|Valle Del Cauca|298|1,02|65|42|31|14|12|201
20060|Bosconia|Cesar|278|0,357|55|61|22|6|11|942
15104|Boyacá|Boyacá|333|1,531|58|20|35|24|21|71
05107|Briceño|Antioquia|276|1,684|60|58|27|9|6|163
15106|Briceño|Boyacá|320|6,02|61|26|26|37|11|35
68001|Bucaramanga|Santander|325|0,153|66|28|30|20|21|8402
54109|Bucarasica|Norte De Santander|298|0,867|58|42|30|21|8|115
76109|Buenaventura|Valle Del Cauca|268|0,204|51|63|23|10|4|5643
15109|Buenavista|Boyacá|312|0,459|58|33|35|17|15|92
23079|Buenavista|Córdoba|285|0,51|59|50|34|10|7|461
63111|Buenavista|Quindio|297|1,633|62|49|30|9|12|33
70110|Buenavista|Sucre|275|0,408|52|61|23|9|7|188
19110|Buenos Aires|Cauca|261|0,561|50|67|23|8|2|424
52110|Buesaco|Nariño|293|0,612|50|45|29|18|8|348
76111|Buga|Valle Del Cauca|295|0,459|61|44|32|15|10|1327
76113|Bugalagrande|Valle Del Cauca|303|0,969|64|42|26|17|16|358
05113|Buriticá|Antioquia|297|2,041|78|53|22|10|15|154
15114|Busbanzá|Boyacá|330|0|42|13|38|38|13|8
25120|Cabrera|Cundinamarca|337|1,684|82|23|29|21|27|75
68121|Cabrera|Santander|343|0|53|10|32|36|23|31
50124|Cabuyaro|Meta|302|2,704|62|40|30|18|12|106
25123|Cachipay|Cundinamarca|309|0,816|58|34|37|12|17|126
54128|Cachirá|Norte De Santander|327|0,867|63|30|28|19|23|208
05125|Caicedo|Antioquia|289|1,48|53|42|40|13|5|127
76122|Caicedonia|Valle Del Cauca|291|0,918|59|46|28|20|6|390
70124|Caimito|Sucre|265|0,867|52|64|23|10|2|275
73124|Cajamarca|Tolima|301|0,663|56|40|32|18|10|350
19130|Cajibío|Cauca|294|0,51|53|41|33|19|7|607
25126|Cajicá|Cundinamarca|327|0,255|62|25|32|22|22|1030
13140|Calamar|Bolívar|256|0,612|52|71|19|7|3|407
95015|Calamar|Guaviare|287|1,327|61|46|34|11|10|137
63130|Calarca|Quindio|301|0,459|62|41|32|16|12|1007
05129|Caldas|Antioquia|304|0,459|61|36|35|17|12|1003
15131|Caldas|Boyacá|332|3,52|60|15|42|27|17|41
19137|Caldono|Cauca|254|0,459|50|73|18|7|2|756
76001|Cali|Valle Del Cauca|300|0,102|60|44|27|15|14|23735
68132|California|Santander|340|0|61|23|26|23|29|35
76126|Calima|Valle Del Cauca|281|1,224|61|49|29|14|7|243
19142|Caloto|Cauca|278|0,51|56|54|30|12|5|518
05134|Campamento|Antioquia|302|0,816|65|42|28|16|14|173
08137|Campo de la Cruz|Atlántico|276|0,612|53|54|30|13|3|396
41132|Campoalegre|Huila|296|0,612|57|41|33|19|7|545
15135|Campohermoso|Boyacá|333|0|82|36|21|17|26|42
23090|Canalete|Córdoba|266|0,51|48|67|23|8|3|393
08141|Candelaria|Atlántico|248|0,663|47|80|15|4|2|275
76130|Candelaria|Valle Del Cauca|293|0,51|62|47|28|15|11|1176
13160|Cantagallo|Bolívar|283|0,918|65|50|29|15|6|178
25148|Caparrapí|Cundinamarca|291|1,122|55|43|39|12|7|178
68147|Capitanejo|Santander|327|0|65|23|35|25|18|80
25151|Caqueza|Cundinamarca|319|0,663|65|25|37|20|17|289
05142|Caracolí|Antioquia|309|1,735|58|33|31|15|21|52
05145|Caramanta|Antioquia|303|0,867|66|40|28|19|12|67
68152|Carcasí|Santander|331|0|63|20|32|29|20|76
05147|Carepa|Antioquia|278|0,918|56|57|26|12|6|1044
73148|Carmen de Apicalá|Tolima|284|1,531|58|46|35|17|2|173
25154|Carmen de Carupa|Cundinamarca|316|0,816|65|33|29|23|15|124
27150|Carmen del Darien|Chocó|260|1,02|54|69|18|6|7|273
05150|Carolina|Antioquia|279|1,786|60|50|34|9|6|64
13001|Cartagena|Bolívar|288|0,102|58|51|26|13|10|17542
18150|Cartagena del Cha|Caquetá|281|0,663|58|52|30|14|4|676
76147|Cartago|Valle Del Cauca|300|0,255|61|42|31|16|12|1679
73152|Casabianca|Tolima|312|0|62|29|37|21|14|123
50150|Castilla la Nueva|Meta|303|0,408|64|38|32|17|13|282
05154|Caucasia|Antioquia|290|0,204|56|46|33|14|8|2013
05138|Cañasgordas|Antioquia|288|0,816|56|46|33|14|7|273
68160|Cepitá|Santander|369|0|70|5|32|26|37|38
23162|Cereté|Córdoba|285|0,357|54|54|25|12|9|1695
15162|Cerinza|Boyacá|327|0|51|13|47|27|14|71
68162|Cerrito|Santander|303|0,765|62|35|36|17|12|138
47161|Cerro San Antonio|Magdalena|240|1,122|49|82|13|5|0|167
52240|Chachagüí|Nariño|319|1,276|48|32|29|21|19|193
25168|Chaguaní|Cundinamarca|335|2,653|66|20|37|17|27|41
70230|Chalán|Sucre|267|1,02|48|70|15|10|5|96
85015|Chameza|Casanare|338|3,367|100|27|19|27|27|26
73168|Chaparral|Tolima|291|0,459|58|48|30|13|10|1009
68167|Charalá|Santander|335|1,02|69|21|33|26|20|208
68169|Charta|Santander|325|2,245|72|27|29|24|20|41
47170|Chibolo|Magdalena|266|0,714|53|66|20|9|6|435
05172|Chigorodó|Antioquia|270|0,51|55|60|26|10|4|1320
68176|Chima|Santander|319|2,245|65|32|27|24|17|41
20175|Chimichagua|Cesar|274|0,561|52|57|28|10|5|783
23168|Chimá|Córdoba|282|0,765|52|54|29|13|4|293
15172|Chinavita|Boyacá|295|5,051|60|40|38|15|8|40
17174|Chinchiná|Caldas|300|0,51|55|37|36|17|9|711
54172|Chinácota|Norte De Santander|317|0,816|71|31|33|17|20|302
23182|Chinú|Córdoba|297|0,561|61|43|31|15|11|801
25178|Chipaque|Cundinamarca|310|1,173|62|32|32|23|13|130
68179|Chipatá|Santander|299|0,765|65|41|23|25|11|73
15176|Chiquinquirá|Boyacá|323|0,51|65|28|31|21|20|1116
20178|Chiriguaná|Cesar|282|0,765|59|55|24|12|9|553
15180|Chiscas|Boyacá|303|0|56|35|37|19|10|52
15183|Chita|Boyacá|303|0,612|59|38|33|18|11|188
54174|Chitagá|Norte De Santander|319|1,786|64|35|28|16|20|196
15185|Chitaraque|Boyacá|323|1,48|61|26|34|29|11|108
15187|Chivatá|Boyacá|330|0|63|24|24|30|22|37
15236|Chivor|Boyacá|308|0|61|33|21|42|4|24
25181|Choachí|Cundinamarca|320|0,51|66|28|34|19|19|211
25183|Chocontá|Cundinamarca|327|0,663|56|19|38|24|19|379
25175|Chía|Cundinamarca|327|0,255|61|27|30|21|21|2176
15232|Chíquiza|Boyacá|321|1,378|65|24|41|17|17|87
13188|Cicuco|Bolívar|279|0,918|54|50|34|14|2|297
68190|Cimitarra|Santander|295|0,561|59|43|30|17|10|690
63190|Circasia|Quindio|319|0,51|61|34|29|19|18|362
05190|Cisneros|Antioquia|284|1,786|54|52|29|13|5|134
05101|Ciudad Bolívar|Antioquia|301|0,969|56|37|35|18|9|422
47189|Ciénaga|Magdalena|275|0,306|52|58|26|11|6|2158
23189|Ciénaga de Oro|Córdoba|281|0,408|55|53|29|12|6|1092
15189|Ciénega|Boyacá|319|1,429|73|32|27|19|22|78
13222|Clemencia|Bolívar|234|0,969|48|87|10|3|0|227
05197|Cocorná|Antioquia|298|1,224|62|41|34|16|10|266
73200|Coello|Tolima|278|1,224|66|58|23|12|7|125
25200|Cogua|Cundinamarca|326|0,663|66|27|34|20|20|336
41206|Colombia|Huila|296|0,918|58|41|35|17|8|120
70204|Coloso|Sucre|289|1,224|58|45|34|13|8|146
52203|Colón|Nariño|309|1,224|51|28|37|23|11|142
86219|Colón|Putumayo|322|0,867|61|25|41|23|12|93
05206|Concepción|Antioquia|318|1,582|58|26|41|20|14|66
68207|Concepción|Santander|321|0,765|52|25|34|31|11|85
05209|Concordia|Antioquia|289|0,663|58|46|32|14|7|313
47205|Concordia|Magdalena|252|0,816|45|77|19|3|2|221
27205|Condoto|Chocó|284|0,561|59|53|27|11|9|296
68209|Confines|Santander|351|6,48|82|18|22|22|39|51
52207|Consaca|Nariño|311|0,765|54|29|36|23|12|120
52210|Contadero|Nariño|320|0|45|22|39|27|13|64
68211|Contratación|Santander|334|0|73|18|41|20|21|61
54206|Convención|Norte De Santander|290|0,51|56|46|34|12|7|419
05212|Copacabana|Antioquia|308|0,408|60|34|33|20|13|1118
15212|Coper|Boyacá|291|1,327|55|41|36|16|7|56
19212|Corinto|Cauca|284|0,459|55|51|32|11|6|515
68217|Coromoro|Santander|291|0,561|63|48|32|14|7|118
70215|Corozal|Sucre|300|0,255|61|44|27|18|12|1181
15215|Corrales|Boyacá|289|1,378|74|44|28|24|4|46
25214|Cota|Cundinamarca|367|0,459|64|12|19|29|40|962
23300|Cotorra|Córdoba|293|0,816|55|46|27|17|11|285
15218|Covarachía|Boyacá|314|0|69|33|33|23|10|39
70221|Coveñas|Sucre|287|0,408|58|50|27|13|10|343
73217|Coyaima|Tolima|257|0,51|53|70|19|8|3|600
81220|Cravo Norte|Arauca|322|3,52|57|29|31|25|16|49
52224|Cuaspud|Nariño|303|1,99|50|36|37|16|11|124
50223|Cubarral|Meta|296|0,408|56|39|36|20|5|131
15223|Cubará|Boyacá|316|1,888|64|27|39|20|15|96
15224|Cucaita|Boyacá|314|1,684|58|24|43|24|10|72
25224|Cucunubá|Cundinamarca|319|1,071|64|29|28|26|18|136
54223|Cucutilla|Norte De Santander|327|1,02|64|24|31|25|20|139
50226|Cumaral|Meta|289|0,612|60|48|31|12|9|437
99773|Cumaribo|Vichada|254|0,51|46|72|20|6|2|745
52227|Cumbal|Nariño|294|0,51|47|41|36|17|6|499
52233|Cumbitara|Nariño|318|1,735|49|27|35|21|17|121
73226|Cunday|Tolima|303|0,969|59|39|37|15|10|156
18205|Curillo|Caquetá|292|0,969|56|44|34|19|4|140
68229|Curití|Santander|302|0,765|59|38|36|15|11|229
20228|Curumaní|Cesar|278|0,561|56|57|27|11|6|538
15226|Cuítiva|Boyacá|320|0|77|32|23|19|26|31
05120|Cáceres|Antioquia|280|0,561|58|55|29|11|6|798
54125|Cácota|Norte De Santander|307|1,633|70|33|46|9|13|46
27160|Cértegui|Chocó|258|0,51|49|71|18|10|1|99
15204|Cómbita|Boyacá|329|1,122|66|30|25|22|23|178
13212|Córdoba|Bolívar|275|0,51|55|58|25|13|4|321
52215|Córdoba|Nariño|298|1,276|54|38|34|21|7|225
63212|Córdoba|Quindio|301|2,449|57|37|36|19|9|81
54001|Cúcuta|Norte De Santander|312|0,153|62|34|32|19|16|12424
05234|Dabeiba|Antioquia|273|0,765|53|60|25|11|4|446
76233|Dagua|Valle Del Cauca|286|0,612|55|46|33|15|6|593
44090|Dibulla|La Guajira|277|0,51|57|56|27|12|5|603
44098|Distracción|La Guajira|278|0,816|45|50|37|13|1|204
73236|Dolores|Tolima|322|0,765|59|25|33|28|15|126
05237|Don Matías|Antioquia|288|1,02|56|50|30|14|6|321
66170|Dosquebradas|Risaralda|304|0,255|60|36|34|18|12|2831
15238|Duitama|Boyacá|341|0,153|64|18|31|24|27|2115
54239|Durania|Norte De Santander|312|1,48|67|33|30|23|14|79
05240|Ebéjico|Antioquia|297|0,612|54|38|37|18|8|171
05250|El Bagre|Antioquia|257|0,561|48|73|19|6|2|1406
47245|El Banco|Magdalena|268|0,306|56|65|21|9|5|1288
76246|El Cairo|Valle Del Cauca|285|2,704|70|53|30|6|10|79
50245|El Calvario|Meta|339|3,061|76|31|18|13|39|39
27135|El Cantón del San|Chocó|260|1,378|47|66|25|7|1|95
54245|El Carmen|Norte De Santander|313|1,224|66|35|26|23|16|220
27245|El Carmen de Atra|Chocó|319|0,102|67|34|31|16|19|117
13244|El Carmen de Bolí|Bolívar|265|0,306|52|65|22|8|5|1332
68235|El Carmen de Chuc|Santander|307|0,765|64|36|29|22|13|323
05148|El Carmen de Vibo|Antioquia|309|0,357|63|36|32|18|14|893
50251|El Castillo|Meta|287|0,765|57|47|32|14|7|162
76248|El Cerrito|Valle Del Cauca|273|0,51|52|59|29|9|4|731
52250|El Charco|Nariño|279|1,276|54|54|25|12|8|414
15244|El Cocuy|Boyacá|323|0,816|56|25|38|22|16|97
25245|El Colegio|Cundinamarca|298|0,663|63|39|37|15|9|367
20238|El Copey|Cesar|282|0,612|53|54|28|11|8|736
18247|El Doncello|Caquetá|283|0,663|53|50|34|10|7|355
50270|El Dorado|Meta|309|1,99|59|32|38|21|9|81
76250|El Dovio|Valle Del Cauca|299|1,173|64|43|31|18|9|141
15248|El Espino|Boyacá|323|0|66|22|31|29|18|51
68245|El Guacamayo|Santander|333|4,286|62|28|31|17|25|36
13248|El Guamo|Bolívar|245|0,714|50|78|14|6|1|140
27250|El Litoral del Sa|Chocó|247|0,816|43|81|14|4|1|354
44110|El Molino|La Guajira|271|1,735|53|62|22|10|7|102
20250|El Paso|Cesar|271|0,306|52|62|24|7|7|909
18256|El Paujil|Caquetá|304|0,714|57|35|39|15|12|288
52254|El Peñol|Nariño|280|0,765|53|58|19|14|9|88
13268|El Peñón|Bolívar|273|0,714|46|59|28|10|3|194
25258|El Peñón|Cundinamarca|321|0|57|29|35|21|16|63
68250|El Peñón|Santander|300|1,633|63|42|25|20|13|108
47258|El Piñon|Magdalena|270|0,816|55|63|23|10|5|325
68255|El Playón|Santander|311|1,786|63|34|33|21|12|244
95025|El Retorno|Guaviare|288|1,02|53|51|27|13|10|219
47268|El Retén|Magdalena|279|0,969|55|56|28|12|4|399
70233|El Roble|Sucre|286|0,612|52|50|29|16|4|171
25260|El Rosal|Cundinamarca|318|0,612|62|27|37|22|14|394
52256|El Rosario|Nariño|297|1,99|47|43|33|14|11|101
05697|El Santuario|Antioquia|295|0,51|61|43|30|17|10|618
52258|El Tablón de Góme|Nariño|301|0,663|48|38|38|15|9|248
19256|El Tambo|Cauca|289|0,561|56|45|33|16|7|810
52260|El Tambo|Nariño|307|0,969|50|37|28|23|12|211
54250|El Tarra|Norte De Santander|273|0,612|51|60|26|10|4|443
54261|El Zulia|Norte De Santander|289|0,51|57|48|30|12|10|534
76243|El águila|Valle Del Cauca|283|0,918|67|53|27|12|8|172
41244|Elías|Huila|273|1,173|67|59|19|15|7|69
