ID_SEDE|CODIGO_DANE_SEDE|JORNADA|EVALUADOS|PARTICIPANTES|COPIA|INSUFICIENTE|MINIMO|SATISFACTORIO|AVANZADO
000005|166001004625|M|118|118|0|12|44|47|15
000007|105368000066|C|44|44|0|7|15|15|5
000011|113001013814|T|68|68|0|10|39|15|4
000014|111001076201|M|54|54|0|8|28|14|4
000018|111001010251|M|136|136|0|19|68|41|8
000019|111001010251|T|137|137|0|9|49|52|27
000023|111001010731|M|95|95|0|8|35|37|15
000024|111001010731|T|57|57|0|6|17|23|11
000035|111001011011|M|217|217|0|12|99|66|40
000036|111001011011|T|201|201|0|23|72|74|32
000045|111001011070|M|67|67|0|2|27|25|13
000046|111001011070|T|43|43|0|3|22|16|2
000056|111001011690|M|70|70|0|0|32|29|9
000057|111001011690|T|65|65|0|3|37|20|5
000060|111001011819|M|215|215|0|9|59|87|60
000066|105837006194|C|80|80|0|20|45|12|3
000072|168276001904|T|141|141|0|19|74|38|10
000076|168298000235|M|26|26|0|1|10|7|8
000084|105411000199|C|36|36|0|7|23|4|2
000089|105001002895|M|44|44|1|7|19|15|3
000097|217013000602|C|6|6|0|1|5|0|0
000098|217433000578|C|5|5|0|1|2|2|0
000116|111001076201|T|48|48|0|4|18|22|4
000117|111001076376|M|102|102|0|1|38|36|27
000118|111001076376|T|101|101|0|10|35|35|21
000120|111001076767|M|136|136|0|6|43|46|41
000121|111001076767|T|138|138|0|3|56|53|26
000122|111001076937|M|136|136|0|11|43|55|26
000123|111001076937|T|142|142|0|16|68|41|17
000125|111001077895|M|102|102|0|9|54|35|4
000126|111001077895|T|105|105|0|17|61|22|5
000127|111001077917|M|66|66|0|8|31|18|9
000128|111001077917|T|53|53|0|6|16|21|7
000129|111001078638|T|48|48|0|7|21|15|5
000132|111001083011|M|144|144|0|6|63|55|18
000133|111001083011|T|105|105|0|14|55|31|0
000141|115693000043|C|22|22|0|2|11|8|1
000144|115723000167|C|10|10|0|0|3|7|0
000151|123672000054|M|33|33|0|6|20|5|2
000152|123672000054|T|44|44|0|17|23|4|0
000160|119212000032|C|38|38|0|5|20|8|5
000164|119318000023|C|56|56|1|9|29|14|4
000165|111001092410|M|137|137|0|22|72|31|11
000174|125572000114|M|32|32|0|2|15|9|6
000182|119022001172|C|7|7|0|1|5|1|0
000187|113468000015|M|108|108|0|15|57|27|9
000191|170702002128|M|88|88|0|16|46|22|4
000192|170708000003|M|99|99|0|24|48|23|4
000193|170708000003|T|41|41|0|8|24|8|1
000194|170708000038|M|36|36|0|13|20|3|0
000195|170708000038|T|22|22|0|5|14|3|0
000197|170708000186|T|26|26|0|11|15|0|0
000198|170708000259|T|14|14|1|2|11|1|0
000199|123182000242|M|41|41|0|2|20|16|3
000201|123189000027|M|39|39|0|4|11|15|9
000208|115550000191|C|10|10|0|1|3|2|4
000214|168770000112|M|19|19|0|1|10|2|6
000230|111001034134|M|36|36|1|0|18|11|7
000231|111001034134|T|50|50|0|2|20|16|12
000233|111001034240|M|115|115|0|15|40|42|9
000247|108001003670|T|96|96|0|5|52|35|4
000253|111001015814|M|68|68|0|6|17|22|11
000254|111001015814|T|54|54|0|3|26|15|9
000257|105001021547|T|84|84|0|5|31|34|14
000260|105002000047|C|33|33|0|3|14|12|4
000261|105002000055|C|39|39|0|5|21|10|1
000264|105004000109|C|15|15|0|0|2|4|3
000265|105021000171|C|46|46|0|4|17|12|13
000268|111769003360|T|155|155|0|14|52|61|25
000282|166001006091|T|29|29|1|3|20|5|1
000287|225885001884|C|5|5|0|0|4|1|0
000288|111001034240|T|98|98|0|14|51|21|6
000289|111001034665|M|36|36|0|4|18|9|3
000309|125183000320|M|115|115|0|0|25|49|39
000329|141001001763|T|29|29|0|1|13|11|4
000334|111001011819|T|229|229|0|16|76|84|53
000337|123555000230|M|67|67|1|15|35|14|3
000338|123555000230|T|38|38|0|6|17|14|1
000340|123555000477|M|33|33|0|8|14|9|2
000341|123555000477|T|22|22|0|7|11|4|0
000347|141524000825|C|6|6|0|1|3|2|0
000349|115001000065|M|172|172|0|20|86|48|13
000359|120011001012|M|50|50|0|14|21|12|3
000360|120011001012|T|29|29|0|6|17|6|0
000364|120011001331|M|115|115|0|22|68|22|2
000365|120011001331|T|54|54|0|6|25|18|5
000372|115753000013|C|54|54|1|10|25|18|1
000375|105837000242|T|83|83|0|24|50|7|2
000394|125718000243|M|19|19|0|0|5|11|3
000412|141551000268|M|32|32|0|2|12|15|3
000425|141885000048|C|35|35|0|3|21|9|2
000429|115176000033|M|65|65|0|12|38|10|5
000430|115176000033|T|23|23|0|5|10|7|1
000443|120001003246|M|85|85|0|9|31|28|17
000444|120001003246|T|62|62|0|8|28|19|7
000452|123417000288|M|55|55|0|7|33|13|2
000453|123417000288|T|29|29|0|4|20|4|1
000458|119450000903|M|23|23|0|4|10|6|3
000466|115097000028|C|9|9|0|0|3|3|3
000467|115097000036|C|30|30|0|2|9|12|7
000473|123001004870|M|37|37|0|8|16|12|1
000475|123001005311|T|116|116|0|17|63|25|11
000482|147245000261|M|196|196|0|56|98|33|9
000483|147245000261|T|18|18|0|5|11|2|0
000490|152203000400|T|13|13|0|2|4|6|1
000492|147053001913|M|19|19|0|2|16|1|0
000507|117001001536|M|70|70|0|2|18|26|24
000508|117001001536|T|75|75|0|7|26|27|15
000519|120013000374|M|36|36|0|3|21|11|1
000520|120013000374|T|29|29|0|6|10|12|1
000532|168572000026|C|13|13|0|2|7|2|2
000533|168572000409|M|96|96|0|8|42|32|12
000549|108001003076|T|31|31|0|15|14|2|0
000554|108001003190|M|92|92|1|2|23|36|31
000561|241503000072|C|24|24|1|8|12|1|1
000562|125873000209|M|148|148|0|0|0|0|1
000568|108758000546|M|142|142|0|10|46|48|38
000569|108758000546|T|144|144|0|6|52|53|33
000573|105154001880|M|1|1|0|0|1|0|0
000576|105172000220|T|126|126|0|28|61|33|4
000577|105172000572|T|98|98|1|11|59|20|6
000583|113442000297|M|32|32|0|11|15|6|0
000586|117001006252|M|63|63|0|1|19|31|12
000593|115790000031|C|55|55|0|5|18|22|6
000605|218001002835|M|20|20|1|1|6|11|2
000606|217013000742|C|6|6|0|1|1|4|0
000607|218029000803|M|10|10|0|1|7|2|0
000609|208560000031|T|41|41|0|5|15|10|11
000612|205887001392|C|25|25|0|1|7|8|9
000613|217541000312|C|7|7|0|0|7|0|0
000638|120013000471|M|75|75|0|17|44|10|4
000639|120013000471|T|33|33|1|0|20|11|2
000641|215806000139|M|4|4|0|2|0|2|0
000644|217662002801|C|29|29|0|3|15|9|2
000646|215776000091|C|6|6|0|1|2|3|0
000653|276001011184|T|27|27|1|2|11|9|5
000699|447798000327|M|9|9|0|2|6|0|1
000704|354001003140|M|30|30|0|3|13|8|6
000719|111001107883|M|118|118|0|13|38|45|22
000720|315572000037|T|60|60|0|3|8|26|23
000726|325386000618|M|69|69|0|2|12|32|23
000769|376563000457|M|10|10|0|0|1|7|2
000772|441001002747|M|68|68|0|7|36|22|3
000773|441001002747|T|31|31|0|3|18|8|2
000786|168081000407|M|55|55|0|0|16|24|15
000797|350001001087|M|161|161|0|8|43|50|60
000814|244650000494|M|9|9|0|0|6|3|0
000837|447980003077|M|19|19|1|5|12|2|0
000838|450001001570|M|15|15|0|0|7|6|2
000875|376109010649|M|26|26|0|0|1|0|0
000876|283592003378|M|13|13|0|1|7|3|2
000896|352835006640|T|12|12|0|2|5|4|1
000972|223686000175|M|20|20|0|3|12|3|1
000979|352835004477|M|42|42|0|2|16|15|8
001149|105607000022|C|139|139|0|16|55|49|19
001164|117001000165|M|90|90|0|4|35|43|8
001173|166001002339|M|77|77|0|15|27|23|12
001174|166001002339|T|74|74|0|8|27|29|10
001183|150001000952|M|67|67|1|2|15|31|17
001184|150001000952|T|67|67|1|1|24|26|16
001194|125175000299|M|3|3|0|2|1|0|0
001198|150001001363|T|80|80|0|9|24|31|12
001199|150001001860|M|114|114|0|3|38|42|31
001200|150001001860|T|77|77|0|8|31|23|15
001201|147288000264|M|35|35|0|7|19|9|0
001205|163470000267|M|60|60|0|6|35|15|3
001209|163001002127|M|99|99|0|4|55|33|7
001223|108758000015|M|79|79|0|6|31|31|11
001224|108758000015|T|54|54|0|4|29|19|2
001226|108758000023|M|116|116|0|4|33|39|40
001235|141001001763|M|65|65|0|8|33|22|2
001260|118150000719|T|38|38|1|7|21|10|0
001268|108758000121|T|70|70|0|16|38|12|4
001269|108758000155|T|54|54|0|8|28|16|2
001271|105837003870|M|107|107|0|22|67|18|0
001274|117001004934|M|34|34|0|3|15|12|4
001279|117001006104|T|20|20|0|1|8|7|4
001295|105001001660|T|72|72|0|8|45|15|4
001305|217541001807|C|6|6|1|0|1|2|3
001310|217486000618|M|9|9|0|3|6|0|0
001313|123001007160|T|18|18|0|0|2|6|1
001324|125754002147|T|249|249|0|36|104|75|31
001328|125754002554|T|141|141|0|20|71|41|9
001329|125754003267|M|152|152|0|20|77|41|11
001330|125754003267|T|112|112|0|14|54|43|1
001332|125754003291|M|71|71|1|7|29|23|12
001333|125754003291|T|91|91|0|11|47|25|8
001336|217662000387|C|6|6|0|1|3|1|1
001337|217662000662|C|7|7|0|1|2|4|0
001338|217662000689|C|6|6|0|0|1|4|1
001339|217662000743|C|4|4|0|0|2|1|1
001340|218150000331|M|16|16|1|3|7|5|1
001341|217777000089|C|20|20|0|0|4|13|3
001348|111265000408|M|66|66|0|6|19|29|12
001349|111265000408|T|46|46|0|4|22|15|5
001353|120614000444|C|65|65|0|10|26|24|5
001360|144001001843|T|13|13|0|2|8|2|1
001361|108573000159|M|111|111|1|22|50|29|9
001363|117001006155|M|74|74|0|7|30|22|15
001364|117001006155|T|66|66|0|3|19|27|17
001390|166001006008|M|75|75|0|11|40|18|4
001391|166001006008|T|66|66|0|8|35|14|5
001395|147245001941|M|90|90|0|29|40|14|7
001411|111001092410|T|134|134|0|13|71|41|9
001413|111001093084|M|101|101|0|11|49|31|10
001414|111001094439|M|102|102|0|12|52|22|10
001418|111001096555|M|70|70|0|9|36|18|2
001430|120621000255|M|70|70|0|8|46|12|3
001435|120710000013|M|99|99|1|11|52|29|7
001436|120710000013|T|64|64|0|7|36|14|7
001465|115299000038|C|105|105|0|8|37|34|26
001474|141396000442|T|103|103|0|13|58|23|9
001478|168720000545|C|20|20|0|0|2|13|5
001490|215646000137|C|56|56|0|4|29|15|6
001492|215407000087|M|15|15|0|3|9|1|2
001494|215232000020|M|19|19|0|3|8|6|2
001496|215580000521|C|9|9|0|1|4|3|1
001497|215599000123|C|13|13|0|0|11|1|1
001498|215599000140|C|24|24|0|4|9|8|3
001499|215778000047|C|3|3|0|0|1|1|1
001500|105001003387|T|33|33|0|8|15|8|2
001502|111001086835|M|75|75|0|9|40|19|7
001503|111001086835|T|69|69|0|10|39|16|4
001520|215244000131|C|8|8|0|2|5|1|0
001530|213244000944|M|7|7|0|1|4|2|0
001531|213244001070|M|13|13|0|1|8|3|1
001532|215804000069|C|4|4|0|0|2|1|1
001536|170001003855|M|54|54|0|22|29|2|0
001564|154001009211|M|34|34|0|4|23|7|0
001566|154001000788|T|65|65|0|6|29|16|14
001571|154001001610|T|290|290|0|20|83|95|92
001574|168575000329|M|32|32|0|5|21|5|1
001578|168615000262|M|61|61|0|4|19|21|13
001585|166170000159|M|76|76|0|0|19|42|15
001587|141001000899|M|27|27|0|2|15|9|1
001588|141001001321|M|65|65|0|9|31|14|3
001600|111001102091|M|66|66|0|7|29|21|7
001601|111001102091|T|34|34|0|5|15|13|1
001605|120295000185|M|55|55|0|21|27|7|0
001631|120001000638|T|107|107|0|23|58|25|1
001645|125785000100|M|120|120|0|14|50|38|18
001659|168001000550|T|34|34|0|1|8|16|9
001676|147001000315|C|153|153|0|7|60|57|29
001679|115238000698|M|143|143|0|12|54|36|41
001683|111001045705|M|73|73|0|22|39|10|2
001684|111001045705|T|67|67|0|11|33|21|2
001685|111001045730|T|39|39|1|6|21|10|1
001686|111001046299|M|102|102|0|2|23|39|38
001687|111001046299|T|83|83|0|11|42|22|8
001689|111001046485|M|74|74|1|14|38|17|5
001690|111001046485|T|65|65|0|4|37|20|4
001691|111001046591|M|111|111|0|16|49|32|12
001692|111001046591|T|40|40|0|6|19|11|3
001693|111001046621|M|54|54|0|10|29|13|2
001694|111001046621|T|33|33|0|2|18|9|4
001704|120060000072|M|64|64|0|10|36|16|2
001708|120175001021|M|79|79|0|26|41|10|2
001713|115835000011|C|29|29|0|4|11|6|8
001721|111001086631|M|46|46|0|6|16|21|3
001722|111001086631|T|25|25|0|1|11|13|0
001723|111001086649|M|100|100|0|5|39|48|8
001724|111001086649|T|104|104|0|10|46|31|17
001728|111001086789|M|59|59|0|3|32|14|6
001729|111001086789|T|51|51|0|2|24|19|6
001735|108685000046|T|112|112|0|16|65|27|3
001749|152786000160|M|64|64|0|2|35|18|9
001754|152835000731|M|135|135|1|56|72|7|0
001755|152835000740|M|56|56|1|21|31|4|0
001759|147555000171|M|27|27|0|6|14|5|2
001760|147555000171|T|22|22|0|6|13|2|1
001775|115466000151|C|12|12|0|1|5|2|2
001779|115494000131|C|44|44|0|7|20|8|7
001786|268101000802|C|14|14|0|5|5|4|0
001791|270742000025|M|12|12|0|0|9|3|0
001792|270742000068|M|19|19|0|1|13|5|0
001794|105895001119|T|76|76|0|12|45|18|1
001798|273563000615|M|12|12|0|1|3|6|2
001799|273585000813|M|5|5|0|0|0|3|2
001800|276233000464|M|1|1|0|0|0|0|1
001801|276233000481|M|5|5|0|0|2|2|1
001802|276233000588|M|3|3|0|1|2|0|0
001806|273226000620|M|2|2|0|0|0|2|0
001808|273226001031|M|17|17|0|3|6|6|2
001811|268167000064|M|6|6|0|0|0|2|4
001813|268575000111|M|51|51|0|10|31|8|2
001814|268575000218|M|32|32|0|12|17|3|0
001816|254001003196|M|22|22|0|3|7|7|5
001849|268547000156|M|10|10|0|3|5|1|1
001850|268547000181|M|6|6|0|0|4|1|1
001881|308758077866|T|28|28|0|2|6|13|7
001893|268547000300|M|33|33|1|8|20|4|1
001897|268679000741|M|5|5|0|0|0|4|1
001900|268418000069|M|44|44|0|5|26|10|3
001923|286001002636|C|31|31|0|11|16|4|0
001924|273870000371|M|4|4|0|1|2|0|1
001937|276895000782|M|26|26|0|0|12|11|3
001955|305045001658|T|302|302|0|64|178|41|9
001966|299572000244|M|90|90|0|16|53|18|3
001968|273200000095|M|5|5|0|1|4|0|0
001969|273200000133|M|19|19|0|8|8|1|2
001972|273217000072|M|18|18|1|9|9|0|0
001973|268655001151|M|31|31|0|5|17|8|1
001974|276863000543|M|11|11|0|1|4|4|2
001978|305001003963|M|217|217|0|6|52|65|94
001982|108001013811|T|73|73|0|7|37|19|10
001983|108001013951|T|132|132|1|14|75|36|7
001999|286568001100|M|13|13|0|2|5|6|0
002008|105088000273|M|127|127|0|6|51|39|31
002009|105088000290|T|53|53|0|11|27|10|3
002011|105088000389|T|85|85|0|3|21|39|22
002023|319573000231|M|31|31|0|9|16|3|3
002031|273616000892|M|13|13|0|3|6|2|2
002033|268318000274|C|7|7|0|1|4|2|0
002035|273352000163|M|14|14|0|2|8|3|1
002036|273352000201|M|3|3|0|0|0|2|1
002037|273067001075|M|17|17|0|4|10|2|0
002040|283592003351|M|7|7|0|1|4|1|1
002053|268001001313|M|10|10|0|1|5|3|0
002054|268001002166|M|5|5|0|0|1|2|2
002060|268689002687|C|9|9|0|1|6|2|0
002062|285300000112|M|24|24|0|4|11|7|2
002063|268271000076|C|7|7|0|0|2|2|3
002070|105088000419|T|189|189|0|25|80|65|14
002071|113001000721|T|31|31|0|3|15|10|2
002077|105890001331|C|57|57|0|8|27|14|5
002082|241013000112|C|19|19|0|1|6|11|1
002089|268229000180|M|18|18|0|1|11|4|1
002104|254206000041|M|11|11|0|3|3|5|0
002105|273616000302|M|7|7|0|2|2|3|0
002106|215507000530|C|7|7|0|1|3|3|0
002125|376001021303|M|35|35|1|0|3|10|22
002169|152001006589|M|80|80|1|13|31|25|11
002173|325754002961|M|69|69|1|3|23|31|12
002174|325754002961|T|34|34|0|2|6|18|8
002193|113001029095|T|59|59|0|14|33|7|5
002201|111001107875|M|246|246|0|12|100|87|47
002202|111001107778|M|109|109|0|15|45|34|15
002220|111001107875|T|245|245|0|22|94|79|50
002221|111001107816|T|153|153|0|13|61|57|22
002237|268385000360|C|4|4|0|1|0|3|0
002245|105001025798|M|62|62|0|13|25|16|5
002257|105001011070|T|34|34|0|7|19|4|4
002263|108001000115|T|50|50|0|3|27|15|5
002273|111001107859|T|112|112|0|26|52|29|4
002313|252835003891|M|11|11|0|2|8|1|0
002321|215442000065|C|13|13|0|0|5|7|1
002341|154001004341|T|111|111|0|32|58|18|3
002342|111001107832|T|116|116|0|14|56|37|9
002347|111001107760|T|139|139|0|25|71|31|12
002348|111001107883|T|118|118|0|14|46|41|17
002349|111001107794|M|86|86|0|5|46|26|9
002369|123686000014|M|76|76|0|14|36|23|3
002371|123686000022|M|32|32|0|10|20|2|0
002372|215325000089|C|9|9|0|0|7|0|0
002375|215212000112|C|6|6|0|1|4|1|0
002377|205837001821|M|26|26|1|7|10|8|1
002378|211001032501|T|40|40|0|6|23|6|4
002380|213212000080|M|28|28|0|0|6|13|9
002381|213006001088|M|14|14|0|0|8|4|2
002383|213006001185|M|12|12|0|5|5|2|0
002385|213006001746|M|19|19|1|3|11|3|2
002386|213006001797|M|14|14|0|3|8|3|0
002408|125269000055|M|67|67|0|5|30|29|3
002409|125269000055|T|65|65|0|2|32|22|9
002411|147189004576|M|86|86|1|17|54|15|0
002421|215092000041|C|10|10|0|0|0|9|0
002431|254810002061|M|57|57|1|11|37|8|1
002432|247058000791|M|40|40|1|6|21|12|1
002434|247058000987|T|87|87|0|17|53|16|1
002437|241791000065|C|29|29|0|10|16|3|0
002438|241791000081|C|6|6|0|0|1|2|2
002439|270713000059|M|31|31|0|8|17|6|0
002444|266001004654|M|34|34|0|4|19|8|1
002446|268152000068|C|8|8|0|0|7|0|0
002448|270001000559|M|17|17|0|3|11|3|0
002457|247258000370|M|46|46|0|8|29|8|1
002460|247707000053|M|29|29|0|5|22|2|0
002461|250711000794|M|22|22|0|5|16|0|0
002462|250711000930|M|21|21|0|6|10|3|2
002465|247318000561|M|24|24|0|7|11|5|1
002469|205145000140|C|6|6|0|1|2|3|0
002470|205284000162|C|18|18|0|5|9|4|0
002471|205284000464|C|30|30|0|3|20|6|1
002474|250350000786|M|24|24|0|2|18|2|2
002479|247555000001|M|61|61|0|15|34|12|0
002481|147555000091|M|53|53|1|12|30|11|0
002482|147555000091|T|25|25|0|6|18|1|0
002487|247245000176|M|17|17|0|0|13|4|0
002488|247245000249|M|37|37|0|7|25|4|0
002497|176834000289|M|37|37|0|2|17|11|2
002499|205541000403|C|27|27|0|2|13|8|1
002502|254223000519|C|8|8|0|0|3|5|0
002503|254223000691|C|8|8|0|2|5|1|0
002504|268502000163|C|2|2|0|0|0|0|2
002505|268502000279|C|3|3|0|0|1|2|0
002506|254871000125|C|5|5|0|0|2|1|2
002511|241770000057|C|27|27|0|0|23|2|2
002513|247798000077|M|35|35|0|6|19|10|0
002517|247980000104|T|74|74|0|29|43|2|0
002520|254820000848|M|19|19|0|0|3|5|11
002521|254820000856|C|20|20|0|3|14|0|3
002522|268895000364|C|8|8|0|0|4|3|1
002525|217867000011|C|23|23|1|3|9|7|4
002527|215759000524|M|23|23|0|6|10|6|1
002528|215759000575|M|20|20|0|1|12|4|2
002531|215759000664|M|26|26|0|1|11|10|4
002532|215759000664|T|23|23|0|1|7|9|6
002536|217486000731|M|12|12|0|0|6|6|0
002537|217486000791|M|8|8|0|0|5|3|0
002539|217513000561|C|9|9|0|1|4|3|1
002540|217513000676|C|10|10|0|3|3|2|2
002544|147189001186|M|89|89|0|31|48|8|1
002545|147189001186|T|37|37|0|9|20|8|0
002547|147189001488|M|37|37|1|3|20|13|1
002548|147189001488|T|66|66|1|17|44|3|2
002552|123162001528|T|43|43|0|13|19|8|3
002554|123182000013|M|64|64|0|12|43|9|0
002557|123182000021|M|102|102|0|15|47|29|11
002564|111001041556|M|68|68|0|11|35|18|4
002565|111001041556|T|35|35|0|4|21|8|2
002566|111001044385|M|68|68|0|3|28|23|13
002567|111001044385|T|80|80|0|7|34|27|12
002570|215664000055|C|9|9|0|2|5|2|0
002571|215542000194|C|15|15|0|0|7|6|2
002572|215542000224|C|6|6|0|0|2|4|0
002573|215572000121|M|26|26|0|7|15|2|2
002575|215759001768|T|18|18|0|1|5|9|3
002577|215761000167|C|13|13|0|1|6|4|2
002580|215180000174|C|1|1|0|0|0|1|0
002581|215109000163|C|1|1|0|0|1|0|0
002583|215757000187|C|6|6|0|3|3|0|0
002586|111001045225|M|74|74|0|10|41|19|4
002591|125372000322|M|24|24|0|0|3|15|4
002593|120001067708|T|81|81|0|25|43|12|1
002597|120001068216|T|171|171|0|30|113|23|5
002599|120001068241|T|191|191|0|46|103|35|7
002607|127361000439|M|95|95|1|29|53|11|2
002613|215248000208|C|7|7|0|1|2|4|0
002615|215296000058|C|2|2|0|0|1|1|0
002616|215183000060|C|21|21|0|6|12|2|1
002618|215189000061|C|10|10|0|0|5|4|1
002621|215667000153|C|2|2|0|0|2|0|0
002650|368001005062|T|8|8|0|0|1|3|4
002651|219355000704|M|17|17|0|3|12|2|0
002676|176001037600|T|20|20|0|4|11|5|0
002703|254518001100|C|6|6|0|1|4|1|0
002733|376001012053|M|35|35|0|0|0|16|19
002744|111001107760|M|107|107|0|15|58|21|13
002789|366001003318|M|63|63|0|2|24|23|14
002797|268307000272|T|18|18|0|1|9|7|1
002807|111001107743|M|101|101|0|5|26|46|21
002809|111001107816|M|149|149|0|10|53|68|18
002856|168081000440|M|38|38|0|8|19|9|2
002874|181001000777|T|165|165|0|31|84|43|7
002899|347001004468|M|34|34|0|1|19|12|2
002908|111001107778|T|104|104|0|7|38|37|22
002915|111001107859|M|102|102|0|11|62|23|6
002920|268229000091|M|1|1|0|0|0|1|0
002944|250577000499|M|13|13|0|2|7|4|0
002953|273067001202|M|19|19|0|3|9|5|2
002955|276616000255|M|9|9|0|0|5|4|0
002996|185410001004|M|106|106|0|5|51|33|14
003027|347001051768|M|141|141|1|14|51|58|15
003041|111001107743|T|69|69|0|4|21|32|9
003042|111001107832|M|120|120|0|8|37|49|26
003101|281001000739|M|9|9|1|2|7|0|0
003108|305001012181|M|71|71|0|12|24|20|14
003120|111001108456|T|140|140|0|18|63|47|12
003140|241668000522|C|26|26|0|4|17|5|0
003149|285001001633|M|14|14|0|4|6|3|1
003162|308758003013|T|8|8|0|3|4|1|0
003181|305664000216|C|44|44|0|3|8|20|13
003192|283753001541|M|12|12|0|5|5|2|0
003196|113188000036|M|98|98|0|8|53|32|5
003197|113244000010|M|35|35|0|9|20|3|0
003199|113244000117|M|64|64|0|8|43|11|2
003200|113244000117|T|17|17|1|2|9|4|2
003201|113244000338|M|48|48|0|11|28|6|3
003208|268773001068|C|19|19|0|0|6|7|6
003211|247189003906|M|8|8|0|2|6|0|0
003217|241668000727|C|8|8|0|0|6|2|0
003228|105266000312|T|38|38|0|5|22|9|2
003229|281001001646|M|40|40|1|9|18|13|0
003230|311102000141|M|185|185|0|9|63|64|49
003231|311102000141|T|77|77|0|9|28|23|17
003236|305001005567|M|131|131|0|3|20|41|67
003246|225777000189|M|6|6|0|0|4|1|1
003247|308758002017|T|70|70|0|8|40|18|4
003248|285410000045|M|27|27|0|0|0|1|0
003249|285430000378|M|20|20|0|2|6|11|1
003250|285430000611|M|25|25|0|3|10|11|1
003251|285430000734|M|7|7|0|1|4|2|0
003278|254520000056|C|21|21|0|2|15|3|1
003280|252835000655|M|9|9|0|0|4|5|0
003281|252835000841|M|40|40|0|18|19|3|0
003285|263272000388|M|15|15|0|0|8|4|3
003287|252835004880|M|44|44|0|15|25|4|0
003294|285250000582|M|30|30|0|5|11|12|2
003295|286757000084|M|13|13|0|0|8|5|0
003311|247170000027|T|35|35|1|12|18|4|1
003312|111001012611|T|47|47|0|12|19|12|4
003317|252110000633|M|18|18|0|4|10|3|1
003325|150001005903|M|50|50|0|5|22|8|8
003363|285010000038|M|22|22|0|2|10|6|4
003386|225530000267|C|18|18|0|1|10|4|3
003391|111001047571|T|107|107|1|17|60|21|7
003405|308758002793|M|77|77|0|3|27|31|16
003406|308758002793|T|38|38|0|0|10|16|12
003407|308758002891|M|83|83|0|2|20|40|21
003408|305001003963|T|46|46|0|1|7|17|21
003411|305001004293|M|239|239|0|17|80|74|68
003412|305001004293|T|95|95|0|3|17|31|44
003414|285230000101|M|25|25|0|3|16|5|1
003415|285230000292|M|5|5|0|0|4|1|0
003418|281065001411|M|29|29|0|7|15|6|1
003425|152001000769|M|82|82|0|4|18|42|18
003426|152001000769|T|103|103|0|10|52|32|6
003427|152001000777|M|105|105|0|4|21|47|33
003429|152001000785|T|67|67|0|3|16|27|21
003433|144279000392|M|88|88|1|12|66|10|0
003440|150577000052|M|90|90|0|11|52|24|3
003444|247545000002|M|38|38|0|10|17|8|3
003447|247318000234|M|57|57|0|20|29|8|0
003448|241872000469|C|9|9|0|2|7|0|0
003449|244001000418|M|43|43|1|10|21|12|0
003450|205197000059|C|27|27|0|4|12|7|4
003451|205197000172|C|5|5|0|0|0|4|1
003457|181001001676|M|35|35|0|1|8|14|12
003463|173001006896|T|31|31|1|9|16|6|0
003467|205495000312|M|31|31|0|6|21|4|0
003469|205034000256|C|54|54|0|4|28|20|1
003471|205034000299|C|11|11|0|2|5|2|2
003472|205034000345|C|25|25|0|3|12|7|3
003473|308758003480|M|30|30|0|3|11|11|5
003475|294001000911|M|21|21|0|7|14|0|0
003479|225769060580|M|15|15|0|3|6|3|1
003481|241001000711|C|15|15|0|4|9|2|0
003482|241001001890|C|8|8|0|2|5|1|0
003484|241524000064|C|11|11|0|1|5|4|1
003492|111001065056|M|34|34|0|0|9|13|11
003496|313473000251|M|102|102|0|36|50|14|2
003522|152001000661|M|233|233|0|11|72|103|33
003536|173671000228|M|28|28|0|3|14|10|1
003548|176109000605|M|21|21|0|6|13|1|1
003549|176109000605|T|30|30|0|10|15|5|0
003551|176109000648|T|68|68|1|7|40|19|2
003554|168081000407|T|33|33|0|3|17|6|5
003578|176147000236|M|74|74|0|9|38|21|6
003597|286568000219|M|9|9|0|2|5|2|0
003598|295105000987|M|11|11|0|2|9|0|0
003604|308001011451|T|187|187|1|22|102|45|18
003644|286320001413|M|24|24|1|7|13|4|0
003645|273268000506|M|26|26|0|4|13|5|3
003651|241298000901|C|14|14|0|1|9|4|0
003652|241791000821|C|36|36|0|6|20|9|1
003659|268377000172|C|19|19|0|1|14|3|1
003661|154001005208|T|65|65|1|4|33|22|6
003679|111279000061|M|103|103|0|12|53|21|16
003680|111279000061|T|96|96|0|21|59|11|5
003683|111279000168|M|140|140|0|3|52|49|31
003684|111279000168|T|128|128|1|11|59|45|13
003685|111279000184|M|67|67|0|2|29|25|10
003686|111279000362|M|69|69|0|4|34|23|8
003687|111279000362|T|29|29|0|2|13|12|2
003696|205120000366|C|46|46|0|10|23|9|4
003697|205120000391|M|41|41|0|10|29|2|0
003698|111001075736|M|72|72|0|10|35|24|3
003699|111001075736|T|34|34|0|2|19|10|3
003708|176834000394|M|41|41|0|3|16|16|6
003709|283001002095|M|16|16|0|1|8|5|2
003711|105055000022|C|47|47|0|10|24|9|4
003714|111001098906|M|88|88|1|12|48|27|1
003715|111001098906|T|84|84|0|18|50|10|5
003719|111001012815|M|52|52|0|3|24|15|8
003724|111001013102|M|80|80|0|12|36|27|4
003728|108001002771|T|23|23|1|3|12|6|2
003748|250711001235|M|22|22|0|2|16|4|0
003757|252678000433|M|7|7|0|0|3|2|1
003759|268385000050|C|6|6|0|0|1|3|2
