ID_SEDE|CODIGO_DANE_SEDE|COD_DANE|NOMBRE|JORNADA
100004|105001000001|105001000001|INST EDUC FE Y ALEGRIA JOSE MARIA VELAZ|M
020500|105001000043|105001000043|INST EDUC BARRIO SANTA CRUZ|M
009083|105001000043|105001000043|INST EDUC BARRIO SANTA CRUZ|T
010004|105001000132|105001000132|INST EDUC JOSE MARIA BERNAL|M
100008|105001000132|105001000132|INST EDUC JOSE MARIA BERNAL|T
017717|105001000141|105001000141|INST EDUC CAMILO TORRES RESTREPO|M
005460|105001000167|105001000167|COL LA PASTORA-EN ADMINISTRACION (AC)|M
008548|105001000175|105001000175|INST EDUC GRABRIEL RESTREPO MORENO|T
008550|105001000205|105001000205|INST EDUC SAN AGUSTIN|M
100024|105001000256|105001000256|INST EDUC HECTOR ABAD GOMEZ|M
008551|105001000256|105001000256|INST EDUC HECTOR ABAD GOMEZ|T
100401|105001026158|105001000256|SEC ESC DARIO LONDOÑO CARDONA|M
100035|105001000353|105001000353|INST EDUC JUAN DE LA CRUZ POSADA|M
008896|105001000353|105001000353|INST EDUC JUAN DE LA CRUZ POSADA|T
100143|105001002577|105001000353|SEC COL AGUSTIN NIETO CABALLERO|T
100154|105001002836|105001000353|SEC ESC FRANCISCO ANTONIO URIBE|M
100153|105001002836|105001000353|SEC ESC FRANCISCO ANTONIO URIBE|T
100172|105001003158|105001000353|SEC ESC HIPOLITO LONDOÑO MESA|M
100037|105001000396|105001000396|INST EDUC JOSE ACEVEDO Y GOMEZ|U
100039|105001000477|105001000396|SEC ESC REPUBLICA DE COSTA RICA|M
100040|105001000477|105001000396|SEC ESC REPUBLICA DE COSTA RICA|T
100268|105001008231|105001000396|SEC ESC LA COLINA|M
100269|105001008231|105001000396|SEC ESC LA COLINA|T
100038|105001000418|105001000418|INST EDUC LA MILAGROSA|M
100132|105001002381|105001000418|SEC ESC SANTO TOMAS DE AQUINO|M
100133|105001002381|105001000418|SEC ESC SANTO TOMAS DE AQUINO|T
009860|105001000485|105001000485|INST EDUC LA SALLE DE CAMPOAMOR|M
009861|105001000485|105001000485|INST EDUC LA SALLE DE CAMPOAMOR|T
016349|105001000493|105001000493|INST EDUC RAMON GIRALDO CEBALLOS|M
100274|105001000493|105001000493|INST EDUC RAMON GIRALDO CEBALLOS|T
100045|105001000566|105001000566|INST EDUC CARACAS|M
009863|105001000566|105001000566|INST EDUC CARACAS|T
100116|105001002062|105001000566|SEC ESC BEATO HERMANO SALOMON|M
100117|105001002062|105001000566|SEC ESC BEATO HERMANO SALOMON|T
006843|105001000621|105001000621|INST EDUC ESCUELA NORMAL SUPERIOR DE MEDELLIN|M
100046|105001000621|105001000621|INST EDUC ESCUELA NORMAL SUPERIOR DE MEDELLIN|U
017635|105001000795|105001000795|INST EDUC ALFREDO COCK ARANGO|T
100054|105001000809|105001000809|INST EDUC PERPETUO SOCORRO|M
009319|105001000809|105001000809|INST EDUC PERPETUO SOCORRO|T
007230|105001000841|105001000841|INST EDUC JESUS MARIA - EL ROSAL|M
010391|105001000868|105001000868|INST EDUC REPUBLICA DE VENEZUELA|M
100058|105001000868|105001000868|INST EDUC REPUBLICA DE VENEZUELA|T
100059|105001000876|105001000876|INST EDUC JAVIERA LONDOÑO-SEVILLA|M
009793|105001000876|105001000876|INST EDUC JAVIERA LONDOÑO-SEVILLA|T
009795|105001000931|105001000931|INST EDUC DIEGO ECHAVARRIA MISAS|T
100074|105001001139|105001000931|SEC ESC EDUARDO URIBE BOTERO|M
100075|105001001139|105001000931|SEC ESC EDUARDO URIBE BOTERO|T
100011|105001000159|105001000981|SEC ESC TOMAS CARRASQUILLA NO 1|T
009796|105001000981|105001000981|INST EDUC GILBERTO ALZATE AVENDAÑO|M
100101|105001001708|105001000981|SEC ESC SEGUROS BOLIVAR|T
100184|105001003361|105001000981|SEC ESC CARLOS VILLA MARTINEZ|M
100185|105001003361|105001000981|SEC ESC CARLOS VILLA MARTINEZ|T
100043|105001000540|105001000990|SEC ESC JUAN CANCIO RESTREPO|M
100044|105001000540|105001000990|SEC ESC JUAN CANCIO RESTREPO|T
009886|105001000990|105001000990|INST EDUC GONZALO RESTREPO JARAMILLO|T
100077|105001001147|105001000990|SEC ESC LA ANUNCIACION|M
100076|105001001147|105001000990|SEC ESC LA ANUNCIACION|T
100069|105001001023|105001001023|INST EDUC ANTONIO RICAURTE|M
009887|105001001023|105001001023|INST EDUC ANTONIO RICAURTE|T
100061|105001000922|105001001121|SEC ESC JOSE MANUEL MORA VASQUEZ|M
100062|105001000922|105001001121|SEC ESC JOSE MANUEL MORA VASQUEZ|T
100067|105001001015|105001001121|SEC ESC BALDOMERO SANIN CANO|M
100068|105001001015|105001001121|SEC ESC BALDOMERO SANIN CANO|T
009888|105001001121|105001001121|INST EDUC JOSE ROBERTO VASQUEZ|M
009889|105001001155|105001001155|INST EDUC SAN JUAN BAUTISTA DE LA SALLE|M
100078|105001001155|105001001155|INST EDUC SAN JUAN BAUTISTA DE LA SALLE|T
021289|105001001163|105001001163|INST EDUC LA ASUNCION|M
100079|105001001163|105001001163|INST EDUC LA ASUNCION|T
100082|105001001198|105001001198|INST EDUC AURES|M
010018|105001001198|105001001198|INST EDUC AURES|T
100413|105001026735|105001001198|SEC ESC AURES|M
100414|105001026735|105001001198|SEC ESC AURES|T
010019|105001001236|105001001236|INST EDUC MONTECARLO GUILLERMO GAVIRIA CORREA|T
100083|105001001252|105001001252|INST EDUC CRISTOBAL COLON|M
010020|105001001252|105001001252|INST EDUC CRISTOBAL COLON|T
100057|105001000850|105001001279|SEC ESC ARZOBISPO GARCIA|M
100056|105001000850|105001001279|SEC ESC ARZOBISPO GARCIA|T
010022|105001001279|105001001279|INST EDUC CIRO MENDIA|T
018301|105001001317|105001001317|INST EDUC MADRE MARIA MAZARELLO|M
001599|105001001368|105001001368|INST EDUC ALVARO MARIN VELASCO|M
100090|105001001368|105001001368|INST EDUC ALVARO MARIN VELASCO|T
018727|105001001473|105001001473|INST EDUC MANUELA BELTRAN|T
001289|105001001490|105001001490|INST EDUC LOLA GONZALEZ|M
100164|105001002941|105001001490|SEC ESC SANTA LUCIA|M
100042|105001000515|105001001562|SEC ESC LUIS ALFONSO AGUDELO|M
100041|105001000515|105001001562|SEC ESC LUIS ALFONSO AGUDELO|T
100071|105001001112|105001001562|SEC ESC ANTONIA SANTOS|M
100072|105001001112|105001001562|SEC ESC ANTONIA SANTOS|T
001290|105001001562|105001001562|INST EDUC JAVIERA LONDOÑO|M
001292|105001001635|105001001635|INST EDUC YERMO Y PARRES|M
100131|105001002372|105001001635|SEC ESC GUILLERMO VALENCIA|M
001294|105001001651|105001001651|INST EDUC JOSE CELESTINO MUTIS|M
100097|105001001651|105001001651|INST EDUC JOSE CELESTINO MUTIS|T
100098|105001001660|105001001660|INST EDUC JOSE ANTONIO GALAN|M
001295|105001001660|105001001660|INST EDUC JOSE ANTONIO GALAN|T
021875|105001001716|105001001716|INST EDUC SANTA CATALINA DE SIENA|M
100102|105001001716|105001001716|INST EDUC SANTA CATALINA DE SIENA|T
001297|105001001791|105001001791|INST EDUC MONSEÑOR GERARDO VALENCIA CANO|M
100104|105001001791|105001001791|INST EDUC MONSEÑOR GERARDO VALENCIA CANO|T
100377|105001021075|105001001791|SEC ESC LA PORTADA|M
100376|105001021075|105001001791|SEC ESC LA PORTADA|T
100092|105001001571|105001001805|SEC ESC FE Y ALEGRIA POPULAR NO 2|T
001298|105001001805|105001001805|INST EDUC FE Y ALEGRIA POPULAR NO 1|M
100108|105001001848|105001001848|INST EDUC SOR JUANA INES DE LA CRUZ|M
017600|105001001848|105001001848|INST EDUC SOR JUANA INES DE LA CRUZ|T
100109|105001001881|105001001881|INST EDUC CARLOS VIECO ORTIZ|T
100212|105001005711|105001001881|SEC ESC JUAN DE DIOS ARANZAZU|M
100322|105001014435|105001001881|SEC ESC VEINTE DE JULIO|U
100356|105001018872|105001001881|SEC ESC MUNICIPAL SAN JAVIER|M
100357|105001018872|105001001881|SEC ESC MUNICIPAL SAN JAVIER|T
017377|105001002003|105001002003|INST EDUC SAN ROBERTO BELARMINO|M
100110|105001002003|105001002003|INST EDUC SAN ROBERTO BELARMINO|T
001344|105001002011|105001002011|INST EDUC FEDERICO OZANAM|M
100111|105001002011|105001002011|INST EDUC FEDERICO OZANAM|T
100112|105001002020|105001002020|INST EDUC RAFAEL URIBE URIBE|M
100159|105001002887|105001002020|SEC ESC RAFAEL URIBE URIBE|M
100160|105001002887|105001002020|SEC ESC RAFAEL URIBE URIBE|T
001347|105001002038|105001002038|INST EDUC JOSE EUSEBIO CARO|T
100103|105001001775|105001002071|SEC ESC SANTISIMA TRINIDAD|U
000377|105001002101|105001002101|INST EDUC JUAN DE DIOS COCK|M
100119|105001002101|105001002101|INST EDUC JUAN DE DIOS COCK|T
100233|105001006955|105001002101|SEC ESC CRESCENCIO SALCEDO MONROY|T
100120|105001002119|105001002119|INST EDUC MARCO FIDEL SUAREZ|U
100142|105001002569|105001002119|SEC ESC CARLOS OBANDO VELASCO|M
100141|105001002569|105001002119|SEC ESC CARLOS OBANDO VELASCO|T
100151|105001002828|105001002119|SEC ESC CUARTA BRIGADA|M
100152|105001002828|105001002119|SEC ESC CUARTA BRIGADA|T
100240|105001007269|105001002119|SEC ESC LA IGUANA|M
100239|105001007269|105001002119|SEC ESC LA IGUANA|T
100121|105001002135|105001002135|INST EDUC RAMON MUNERA LOPERA|M
000381|105001002135|105001002135|INST EDUC RAMON MUNERA LOPERA|T
100348|105001018058|105001002135|SEC ESC BELLO ORIENTE|M
100347|105001018058|105001002135|SEC ESC BELLO ORIENTE|T
107723|205001015266|105001002135|SEC ESC ALTO DE LA CRUZ|M
107722|205001015266|105001002135|SEC ESC ALTO DE LA CRUZ|T
145702|105001002305|105001002305|INST EDUC MARISCAL ROBLEDO|M
018376|105001002305|105001002305|INST EDUC MARISCAL ROBLEDO|T
100409|105001026557|105001002305|SEC ESC CONRADO GONZÁLEZ MEJÍA|T
100128|105001002348|105001002348|INST EDUC FE Y ALEGRIA SANTO DOMINGO SAVIO|M
100129|105001002348|105001002348|INST EDUC FE Y ALEGRIA SANTO DOMINGO SAVIO|T
100178|105001003255|105001002348|SEC ESC FE Y ALEGRIA SEGUNDA AGRUPACION|M
000103|105001003255|105001002348|SEC ESC FE Y ALEGRIA SEGUNDA AGRUPACION|T
000382|105001002356|105001002356|INST EDUC GABRIEL GARCIA MARQUEZ|M
100130|105001002356|105001002356|INST EDUC GABRIEL GARCIA MARQUEZ|T
100332|105001015849|105001002356|SEC ESC SAN VICENTE DE PAUL|M
100333|105001015849|105001002356|SEC ESC SAN VICENTE DE PAUL|T
100136|105001002461|105001002461|INST EDUC LUCRECIO JARAMILLO VELEZ|M
100194|105001005321|105001002461|SEC ESC AGRUPACION COLOMBIA|T
100052|105001000761|105001002470|SEC ESC ALFREDO COCK ARANGO|M
000384|105001002470|105001002470|INST EDUC SAN VICENTE DE PAUL|M
100115|105001002046|105001002488|SEC ESC MARCO FIDEL SUAREZ|M
100114|105001002046|105001002488|SEC ESC MARCO FIDEL SUAREZ|T
017596|105001002488|105001002488|INST EDUC PEDRO LUIS VILLA|M
100138|105001002488|105001002488|INST EDUC PEDRO LUIS VILLA|T
100218|105001006122|105001002488|SEC ESC VERSALLES|M
100219|105001006122|105001002488|SEC ESC VERSALLES|T
100139|105001002496|105001002496|INST EDUC CRISTO REY|M
100285|105001010740|105001002496|SEC ESC CRISTO REY-APOLO|M
100286|105001010740|105001002496|SEC ESC CRISTO REY-APOLO|T
100089|105001001341|105001002526|SEC ESC PIO XII|M
100088|105001001341|105001002526|SEC ESC PIO XII|T
000113|105001002526|105001002526|INST EDUC SAMUEL BARRIENTOS RESTREPO|M
100176|105001003247|105001002526|SEC ESC MONSEÑOR PERDOMO|M
100177|105001003247|105001002526|SEC ESC MONSEÑOR PERDOMO|T
100271|105001008257|105001002526|SEC ESC EL SOCORRO|M
100272|105001008257|105001002526|SEC ESC EL SOCORRO|T
000115|105001002780|105001002780|INST EDUC SAN FRANCISCO DE ASIS|M
100149|105001002780|105001002780|INST EDUC SAN FRANCISCO DE ASIS|T
017640|105001002798|105001002798|INST EDUC MATER DEI|T
100021|105001000221|105001002895|SEC ESC PEDRO DE CASTRO|M
100020|105001000221|105001002895|SEC ESC PEDRO DE CASTRO|T
000089|105001002895|105001002895|INST EDUC FRANCISCO ANTONIO ZEA|M
018389|105001002895|105001002895|INST EDUC FRANCISCO ANTONIO ZEA|T
100167|105001002976|105001002976|INST EDUC LA PIEDAD|M
000100|105001002976|105001002976|INST EDUC LA PIEDAD|T
019359|105001002518|105001003123|SEC SOFIA OSPINA DE NAVARRO|M
100170|105001003123|105001003123|INST EDUC FATIMA NUTIBARA|U
000101|105001003131|105001003131|INST EDUC REPUBLICA DE HONDURAS|M
100171|105001003131|105001003131|INST EDUC REPUBLICA DE HONDURAS|T
100354|105001018775|105001003131|SEC ESC MUNICIPAL LA ROSA|M
100353|105001018775|105001003131|SEC ESC MUNICIPAL LA ROSA|T
100175|105001003221|105001003221|INST EDUC MANUEL JOSE CAYZEDO|M
000102|105001003221|105001003221|INST EDUC MANUEL JOSE CAYZEDO|T
017283|105001003271|105001003271|INST EDUC OCTAVIO HARRY - JACQUELINE KENNEDY|M
100179|105001003271|105001003271|INST EDUC OCTAVIO HARRY - JACQUELINE KENNEDY|T
100309|105001012548|105001003271|SEC JARDIN INFANTIL NO 1|U
000104|105001003280|105001003280|INST EDUC MARIA MONTESSORI|T
100047|105001000698|105001003298|SEC ESC SIMONA DUQUE|M
100048|105001000698|105001003298|SEC ESC SIMONA DUQUE|T
100169|105001003093|105001003298|SEC ESC ESTEBAN JARAMILLO|M
100168|105001003093|105001003298|SEC ESC ESTEBAN JARAMILLO|T
006724|105001003298|105001003298|INST EDUC LORENZA VILLEGAS DE SANTOS|M
100060|105001000906|105001003387|SEC ESC REPUBLICA DE PANAMA|M
021625|105001003387|105001003387|INST EDUC SANTA ROSA DE LIMA|M
001500|105001003387|105001003387|INST EDUC SANTA ROSA DE LIMA|T
100349|105001018228|105001003387|SEC ESC LA PRADERA|M
100350|105001018228|105001003387|SEC ESC LA PRADERA|T
100036|105001000361|105001003425|SEC ESC ATANASIO GIRARDOT|T
100186|105001003425|105001003425|INST EDUC JOSE MARIA BRAVO MARQUEZ|M
100222|105001006262|105001003425|SEC ESC PORFIRIO BARBA JACOB|M
004584|105001003441|105001003441|INST TEC IND PASCUAL BRAVO|T
100187|105001003450|105001003450|INST EDUC ROSALIA SUAREZ|M
100188|105001003450|105001003450|INST EDUC ROSALIA SUAREZ|T
016092|105001019879|105001003450|SEC ESC MUNICIPAL BELEN|M
004585|105001004472|105001004472|INST EDUC LA PRESENTACION|M
004586|105001004791|105001004791|INST EDUC SANTO ANGEL|M
004587|105001005291|105001005291|INST EDUC CAMPO VALDES|M
100094|105001001627|105001005339|SEC ESC ANA FRANK|M
100093|105001001627|105001005339|SEC ESC ANA FRANK|T
100182|105001003310|105001005339|SEC ESC EPIFANIO MEJIA|M
100181|105001003310|105001005339|SEC ESC EPIFANIO MEJIA|T
004589|105001005339|105001005339|INST EDUC MONSEÑOR FRANCISCO CRISTOBAL TORO|M
100196|105001005339|105001005339|INST EDUC MONSEÑOR FRANCISCO CRISTOBAL TORO|T
100197|105001005347|105001005347|INST EDUC TULIO OSPINA|M
010345|105001005347|105001005347|INST EDUC TULIO OSPINA|T
012077|105001005380|105001005380|INST EDUC MANUEL URIBE ÁNGEL|M
100200|105001005380|105001005380|INST EDUC MANUEL URIBE ÁNGEL|T
100303|105001011983|105001005380|SEC ESC GERARDO DAVID GIRALDO|M
100302|105001011983|105001005380|SEC ESC GERARDO DAVID GIRALDO|T
001979|105001005410|105001005410|INST EDUC JUAN DE DIOS CARVAJAL|T
001980|105001005495|105001005495|INST EDUC REPUBLICA DE URUGUAY|M
100206|105001005495|105001005495|INST EDUC REPUBLICA DE URUGUAY|T
019143|105001005525|105001005525|INST EDUC ENRIQUE OLAYA HERRERA|M
100207|105001005525|105001005525|INST EDUC ENRIQUE OLAYA HERRERA|T
100157|105001002861|105001005878|SEC ESC JULIO ARBOLEDA|M
100156|105001002861|105001005878|SEC ESC JULIO ARBOLEDA|T
004313|105001005878|105001005878|INST EDUC FRANCISCO MIRANDA|M
100215|105001005878|105001005878|INST EDUC FRANCISCO MIRANDA|T
001296|105001001686|105001006068|SEC ESC RICARDO URIBE ESCOBAR|M
100099|105001001686|105001006068|SEC ESC RICARDO URIBE ESCOBAR|T
004314|105001006068|105001006068|INST EDUC DINAMARCA|M
100216|105001006068|105001006068|INST EDUC DINAMARCA|T
010259|105001006092|105001006092|INST EDUC JULIO CESAR GARCIA|M
100217|105001006092|105001006092|INST EDUC JULIO CESAR GARCIA|T
100220|105001006181|105001006181|INST EDUC PEDRO OCTAVIO AMADO|M
002255|105001006181|105001006181|INST EDUC PEDRO OCTAVIO AMADO|T
004315|105001006246|105001006246|INST EDUC JORGE ROBLEDO|M
100221|105001006246|105001006246|INST EDUC JORGE ROBLEDO|T
100223|105001006483|105001006483|INST EDUC RODRIGO CORREA PALACIO|M
010260|105001006483|105001006483|INST EDUC RODRIGO CORREA PALACIO|T
100230|105001006556|105001006556|INST EDUC JUAN XXIII|M
018452|105001006556|105001006556|INST EDUC JUAN XXIII|T
100161|105001002909|105001006718|SEC ESC LA FRONTERA|M
100162|105001002909|105001006718|SEC ESC LA FRONTERA|T
100183|105001003352|105001006718|SEC ESC ASIA IGNACIANA|T
009428|105001006718|105001006718|INST EDUC ASIA IGNACIANA|M
100127|105001002330|105001006980|SEC ESC PICHINCHA|M
100126|105001002330|105001006980|SEC ESC PICHINCHA|T
018169|105001006980|105001006980|INST EDUC CONCEJO DE MEDELLIN|M
100247|105001007609|105001006980|SEC ESC CLODOMIRO RAMIREZ|M
100246|105001007609|105001006980|SEC ESC CLODOMIRO RAMIREZ|T
009593|105001007111|105001007111|INST EDUC SEBASTIAN DE BELALCAZAR|M
100234|105001007111|105001007111|INST EDUC SEBASTIAN DE BELALCAZAR|T
009594|105001007188|105001007188|INST EDUC BENEDIKTA ZUR NIEDEN|M
100235|105001007188|105001007188|INST EDUC BENEDIKTA ZUR NIEDEN|T
009595|105001007218|105001007218|INST EDUC MARIA DE LOS ANGELES CANO MARQUEZ|M
100236|105001007218|105001007218|INST EDUC MARIA DE LOS ANGELES CANO MARQUEZ|T
009596|105001007421|105001007421|INST EDUC OCTAVIO CALDERON MEJIA|M
100241|105001007421|105001007421|INST EDUC OCTAVIO CALDERON MEJIA|T
009597|105001007439|105001007439|INST EDUC PEDRO CLAVER AGUIRRE|M
100242|105001007439|105001007439|INST EDUC PEDRO CLAVER AGUIRRE|T
009598|105001007889|105001007889|INST EDUC JUVENIL NUEVO FUTURO|T
005461|105001007919|105001007919|COL SAGRADA FAMILIA ALDEA PABLO VI|M
100257|105001007919|105001007919|COL SAGRADA FAMILIA ALDEA PABLO VI|T
002256|105001007978|105001007978|INST EDUC PABLO NERUDA|M
100258|105001007978|105001007978|INST EDUC PABLO NERUDA|T
021833|105001008150|105001008150|INST EDUC EL DIAMANTE|M
100261|105001008150|105001008150|INST EDUC EL DIAMANTE|T
011218|105001008249|105001008249|INST EDUC BELLO HORIZONTE|M
100270|105001008249|105001008249|INST EDUC BELLO HORIZONTE|T
004288|105001008389|105001008389|INST EDUC LORETO-GABRIELA GOMEZ CARVAJAL|T
004289|105001008486|105001008486|INST EDUC CAPILLA DEL ROSARIO|M
100275|105001008486|105001008486|INST EDUC CAPILLA DEL ROSARIO|T
100276|105001009652|105001009652|INST EDUC SAN LORENZO DE ABURRA|M
010334|105001009652|105001009652|INST EDUC SAN LORENZO DE ABURRA|T
100288|105001010995|105001009652|SEC ESC SAN LORENZO DE ABURRA|M
100289|105001010995|105001009652|SEC ESC SAN LORENZO DE ABURRA|T
006816|105001009695|105001009695|INST EDUC SAN JUAN BOSCO|M
100277|105001009695|105001009695|INST EDUC SAN JUAN BOSCO|T
100027|105001000299|105001009709|SEC ESC REPUBLICA DEL PERU|M
100028|105001000299|105001009709|SEC ESC REPUBLICA DEL PERU|T
100166|105001002950|105001009709|SEC ESC MIGUEL DE AGUINAGA|M
100278|105001009709|105001009709|INST EDUC FELIX HENAO BOTERO|M
004290|105001009709|105001009709|INST EDUC FELIX HENAO BOTERO|T
100279|105001009865|105001009865|INST EDUC HERNAN TORO AGUDELO|M
004291|105001009865|105001009865|INST EDUC HERNAN TORO AGUDELO|T
100282|105001010111|105001010111|INST EDUC MAESTRO FERNANDO BOTERO|T
100361|105001019232|105001010111|SEC ESC EL PEDREGAL|M
100362|105001019232|105001010111|SEC ESC EL PEDREGAL|T
100250|105001007722|105001010367|SEC ESC JUAN PABLO II|M
100251|105001007722|105001010367|SEC ESC JUAN PABLO II|T
004293|105001010367|105001010367|INST EDUC SANTOS ANGELES CUSTODIOS|M
100019|105001000213|105001010448|SEC ESC SAN MARTIN DE PORRES|M
100018|105001000213|105001010448|SEC ESC SAN MARTIN DE PORRES|T
100070|105001001058|105001010448|SEC ESC REPUBLICA DE CUBA|U
100253|105001007838|105001010448|SEC ESC SAN FRANCISCO DE PAULA|M
100252|105001007838|105001010448|SEC ESC SAN FRANCISCO DE PAULA|T
100283|105001010448|105001010448|INST EDUC LA ESPERANZA|U
100300|105001011975|105001010448|SEC ESC LOS COMUNEROS|M
100301|105001011975|105001010448|SEC ESC LOS COMUNEROS|T
100007|105001000078|105001010588|SEC ESC LA CIMA SAN JOSE|T
100214|105001005860|105001010588|SEC ESC FE Y ALEGRIA NO 3|M
100213|105001005860|105001010588|SEC ESC FE Y ALEGRIA NO 3|T
100284|105001010588|105001010588|INST EDUC FE Y ALEGRIA LA CIMA|M
100050|105001000710|105001010855|SEC ESC DIVINO SALVADOR|T
004295|105001010855|105001010855|INST EDUC ANA DE CASTRILLON|M
|105001010855|105001010855|INST EDUC ANA DE CASTRILLON|T
005238|105001010928|105001010928|CENT EDUCAL DON BOSCO|C
018931|105001011011|105001011011|INST EDUC TOMAS CARRASQUILLA NO 2|T
100291|105001011061|105001011061|INST EDUC JOSE ASUNCION SILVA|M
004846|105001011061|105001011061|INST EDUC JOSE ASUNCION SILVA|T
100064|105001000957|105001011070|SEC ESC JUAN MANUEL GONZALEZ ARBELAEZ|M
100063|105001000957|105001011070|SEC ESC JUAN MANUEL GONZALEZ ARBELAEZ|T
100292|105001011070|105001011070|INST EDUC MERCEDITAS GOMEZ MARTINEZ|M
002257|105001011070|105001011070|INST EDUC MERCEDITAS GOMEZ MARTINEZ|T
100328|105001015202|105001011070|SEC ESC NUESTRA SEÑORA DEL ROSARIO|M
100395|105001026026|105001011070|SEC ESC ETERNA PRIMAVERA|M
100396|105001026026|105001011070|SEC ESC ETERNA PRIMAVERA|T
100293|105001011088|105001011088|INST EDUC CIUDADELA LAS AMERICAS|M
004847|105001011088|105001011088|INST EDUC CIUDADELA LAS AMERICAS|T
017781|105001011363|105001011363|INST EDUC DOCE DE OCTUBRE|M
100297|105001011461|105001011461|INST EDUC FE Y ALEGRIA AURES|M
018284|105001011461|105001011461|INST EDUC FE Y ALEGRIA AURES|T
100298|105001011606|105001011606|INST EDUC HORACIO MUÑOZ SUESCUN|M
107683|205001002741|105001011606|SEC ESC SAN PABLO|U
100029|105001000302|105001011631|SEC ESC ALEJANDRO ECHAVARRIA|T
021522|105001011631|105001011631|INST EDUC ASAMBLEA DEPARTAMENTAL|T
019121|105001011690|105001011690|INST EDUC FEDERICO CARRASQUILLA|M
009276|105001011711|105001011711|INST EDUC FE Y ALEGRIA VILLA DE LA CANDELARIA|M
100264|105001008206|105001011886|SEC ESC BETANIA|M
100265|105001008206|105001011886|SEC ESC BETANIA|T
009277|105001011886|105001011886|INST EDUC AMERICA|M
100304|105001012076|105001012076|ESCUELA UNIVERSIDAD NACIONAL|C
100211|105001005657|105001012092|SEC ESC ESTADO DE ISRAEL|M
100210|105001005657|105001012092|SEC ESC ESTADO DE ISRAEL|T
009767|105001012092|105001012092|INST EDUC BARRIO SANTANDER|M
100305|105001012092|105001012092|INST EDUC BARRIO SANTANDER|T
100307|105001012106|105001012106|INST EDUC JUAN MARIA CESPEDES|M
009768|105001012106|105001012106|INST EDUC JUAN MARIA CESPEDES|T
100306|105001012106|105001012106|INST EDUC JUAN MARIA CESPEDES|U
100022|105001000230|105001012165|SEC ESC GRACIELA JIMENEZ DE BUSTAMANTE|M
100023|105001000230|105001012165|SEC ESC GRACIELA JIMENEZ DE BUSTAMANTE|T
100204|105001005461|105001012165|SEC ESC AGRIPINA MONTES DEL VALLE|M
100205|105001005461|105001012165|SEC ESC AGRIPINA MONTES DEL VALLE|T
100308|105001012165|105001012165|INST EDUC GUADALUPE|M
009770|105001012165|105001012165|INST EDUC GUADALUPE|T
021484|105001012581|105001012581|INST EDUC REINO DE BELGICA|M
100310|105001012581|105001012581|INST EDUC REINO DE BELGICA|T
100406|105001026549|105001012581|SEC ESC BELLO ORIENTE|M
100407|105001026549|105001012581|SEC ESC BELLO ORIENTE|T
100135|105001002429|105001012696|SEC ESC JULIA AGUDELO|M
100134|105001002429|105001012696|SEC ESC JULIA AGUDELO|T
100267|105001008222|105001012696|SEC ESC SANTIAGO SANTAMARIA|M
100266|105001008222|105001012696|SEC ESC SANTIAGO SANTAMARIA|T
009771|105001012696|105001012696|INST EDUC ALFONSO LOPEZ PUMAREJO|T
100232|105001006912|105001012700|SEC ESC MEDELLIN|M
100231|105001006912|105001012700|SEC ESC MEDELLIN|T
020484|105001012700|105001012700|INST EDUC SAN PABLO|M
009774|105001013013|105001013013|INST EDUC EL PICACHITO|M
100311|105001013013|105001013013|INST EDUC EL PICACHITO|T
100199|105001005371|105001013072|SEC ESC DIEGO MARIA GOMEZ|M
100198|105001005371|105001013072|SEC ESC DIEGO MARIA GOMEZ|T
010377|105001013072|105001013072|INST EDUC MAESTRO PEDRO NEL GOMEZ|M
009500|105001013145|105001013145|INST EDUC SANTA TERESA|M
100314|105001013145|105001013145|INST EDUC SANTA TERESA|T
100025|105001000272|105001013340|SEC ESC GUILLERMO ECHAVARRIA MISAS|M
100026|105001000272|105001013340|SEC ESC GUILLERMO ECHAVARRIA MISAS|T
100315|105001013340|105001013340|INST EDUC INEM JOSE FELIX DE RESTREPO|T
100316|105001013439|105001013439|INST EDUC FELIX DE BEDOUT MORENO|M
009501|105001013439|105001013439|INST EDUC FELIX DE BEDOUT MORENO|T
018578|105001013447|105001013447|INST EDUC JOSE HORACIO BETANCUR|T
100319|105001013455|105001013633|SEC ESC SAN VICENTE FERRER|M
100318|105001013455|105001013633|SEC ESC SAN VICENTE FERRER|T
020025|105001013633|105001013633|INST EDUC LOMA HERMOSA|M
100320|105001013633|105001013633|INST EDUC LOMA HERMOSA|T
001299|105001001821|105001014052|SEC ESC PAULO VI|M
100321|105001014397|105001014397|INST EDUC LUIS LOPEZ DE MESA|M
008622|105001014397|105001014397|INST EDUC LUIS LOPEZ DE MESA|T
008624|105001014851|105001014851|INST EDUC JESUS REY|M
100323|105001014851|105001014851|INST EDUC JESUS REY|T
008625|105001015091|105001015091|INST EDUC FE Y ALEGRIA GRANIZAL|M
100324|105001015091|105001015091|INST EDUC FE Y ALEGRIA GRANIZAL|T
008626|105001015148|105001015148|INST EDUC CAMILO MORA CARRASQUILLA|M
100325|105001015148|105001015148|INST EDUC CAMILO MORA CARRASQUILLA|T
100226|105001006530|105001015172|SEC ESC PEDRO J GOMEZ|M
100227|105001006530|105001015172|SEC ESC PEDRO J GOMEZ|T
008627|105001015172|105001015172|INST EDUC EDUARDO SANTOS|M
100326|105001015172|105001015172|INST EDUC EDUARDO SANTOS|T
